Category,DataWindow,H2H,Market,Type,Odds,TrueProb,EV_pct,N_matches,HitFreq
league_es,post-break (T>4997700),MAL - BET,CS 2-2,CS,48.6,0.026682,29.68,862,1 in 37
league_es,post-break (T>4997700),VAL - RSO,CS 5-0,CS,373.0,0.003476,29.66,863,1 in 287
league_es,post-break (T>4997700),BAR - GET,HT/FT 2/2,HTFT,25.4,0.051044,29.65,862,1 in 19
league_es,post-break (T>4997700),LEV - RMA,CS 3-1,CS,79.9,0.016222,29.62,863,1 in 61
league_es,post-break (T>4997700),ESP - ROV,CS 4-0,CS,69.8,0.018561,29.56,862,1 in 53
league_es,post-break (T>4997700),OSA - RSO,CS 5-1,CS,372.0,0.00348,29.47,862,1 in 287
league_es,post-break (T>4997700),OSA - LEV,CS 1-2,CS,15.5,0.083527,29.47,862,1 in 11
league_es,post-break (T>4997700),VIL - BET,CS 5-0,CS,186.0,0.006961,29.47,862,1 in 143
league_es,post-break (T>4997700),RAY - ALV,CS 4-0,CS,85.8,0.015081,29.4,862,1 in 66
league_es,post-break (T>4997700),VAL - ATH,CS 2-4,CS,124.0,0.010429,29.32,863,1 in 95
league_es,post-break (T>4997700),RAY - GET,HT CS 1-2,HTCS,27.9,0.04635,29.32,863,1 in 21
league_es,post-break (T>4997700),ESP - ELC,CS 4-0,CS,74.3,0.017401,29.29,862,1 in 57
league_es,post-break (T>4997700),GIR - RSO,CS 3-2,CS,39.8,0.032483,29.28,862,1 in 30
league_es,post-break (T>4997700),MAL - VAL,CS 1-4,CS,79.6,0.016241,29.28,862,1 in 61
league_es,post-break (T>4997700),BET - RSO,CS 5-1,CS,159.0,0.008121,29.12,862,1 in 123
league_es,post-break (T>4997700),VAL - CEL,HT/FT 1/2,HTFT,35.9,0.035963,29.11,862,1 in 27
league_es,post-break (T>4997700),LEV - ATH,HT CS 3-0,HTCS,556.0,0.00232,29.0,862,1 in 431
league_es,post-break (T>4997700),SEV - RSO,CS 3-2,CS,46.3,0.027842,28.91,862,1 in 35
league_es,post-break (T>4997700),SEV - MAL,CS 0-3,CS,101.0,0.012761,28.89,862,1 in 78
league_es,post-break (T>4997700),GIR - GET,HT CS 1-2,HTCS,33.7,0.038239,28.86,863,1 in 26
league_es,post-break (T>4997700),ESP - RSO,HT CS 0-3,HTCS,38.3,0.033643,28.85,862,1 in 29
league_es,post-break (T>4997700),SEV - ESP,HT/FT 2/1,HTFT,39.7,0.032445,28.81,863,1 in 30
league_es,post-break (T>4997700),GET - MAL,CS 2-4,CS,185.0,0.006961,28.77,862,1 in 143
league_es,post-break (T>4997700),RSO - VAL,CS 4-0,CS,55.5,0.023202,28.77,862,1 in 43
league_es,post-break (T>4997700),LEV - BET,CS 5-0,CS,1110.0,0.00116,28.77,862,1 in 862
league_es,post-break (T>4997700),RSO - VIL,CS 4-2,CS,101.0,0.012746,28.74,863,1 in 78
league_es,post-break (T>4997700),GIR - RAY,HT/FT 2/1,HTFT,38.3,0.033604,28.7,863,1 in 29
league_es,post-break (T>4997700),CEL - OSA,CS 4-0,CS,48.2,0.026682,28.61,862,1 in 37
league_es,post-break (T>4997700),SEV - ROV,CS 6-0,CS,554.0,0.00232,28.54,862,1 in 431
league_es,post-break (T>4997700),GET - ATH,HT CS 3-0,HTCS,277.0,0.00464,28.54,862,1 in 215
league_es,post-break (T>4997700),SEV - RMA,CS 2-4,CS,69.3,0.01854,28.48,863,1 in 53
league_es,post-break (T>4997700),ESP - ATH,CS 3-3,CS,123.0,0.010441,28.42,862,1 in 95
league_es,post-break (T>4997700),ATM - LEV,CS 1-3,CS,123.0,0.010441,28.42,862,1 in 95
league_es,post-break (T>4997700),VAL - BAR,CS 0-6,CS,369.0,0.00348,28.42,862,1 in 287
league_es,post-break (T>4997700),OSA - ALV,CS 1-5,CS,554.0,0.002317,28.39,863,1 in 431
league_es,post-break (T>4997700),ROV - BAR,CS 3-0,CS,554.0,0.002317,28.39,863,1 in 431
league_es,post-break (T>4997700),RSO - CEL,HT/FT 2/1,HTFT,38.2,0.033604,28.37,863,1 in 29
league_es,post-break (T>4997700),GIR - BET,CS 5-0,CS,553.0,0.00232,28.31,862,1 in 431
league_es,post-break (T>4997700),ATH - ALV,HT/FT 2/1,HTFT,52.7,0.024334,28.24,863,1 in 41
league_es,post-break (T>4997700),GIR - BET,HT/FT 2/1,HTFT,32.5,0.039443,28.19,862,1 in 25
league_es,post-break (T>4997700),ESP - ATH,CS 1-3,CS,17.0,0.075406,28.19,862,1 in 13
league_es,post-break (T>4997700),BAR - ATH,CS 2-3,CS,52.6,0.024362,28.14,862,1 in 41
league_es,post-break (T>4997700),GIR - RSO,CS 0-5,CS,368.0,0.00348,28.07,862,1 in 287
league_es,post-break (T>4997700),VIL - ESP,CS 1-4,CS,368.0,0.00348,28.07,862,1 in 287
league_es,post-break (T>4997700),ELC - RSO,Exact 6,ExactGoals,26.3,0.048667,28.0,863,1 in 20
league_es,post-break (T>4997700),SEV - VAL,CS 4-2,CS,138.0,0.00927,27.93,863,1 in 107
league_es,post-break (T>4997700),ATM - ESP,HT/FT 1/2,HTFT,55.2,0.023175,27.93,863,1 in 43
league_es,post-break (T>4997700),ATM - ALV,HT/FT 2/X,HTFT,50.1,0.025522,27.87,862,1 in 39
league_es,post-break (T>4997700),SEV - MAL,HT/FT 2/X,HTFT,30.6,0.041763,27.8,862,1 in 23
league_es,post-break (T>4997700),RAY - ATH,CS 2-0,CS,28.3,0.045139,27.74,864,1 in 22
league_es,post-break (T>4997700),BET - GET,CS 2-3,CS,73.4,0.017401,27.73,862,1 in 57
league_es,post-break (T>4997700),ALV - CEL,HT/FT 2/X,HTFT,15.5,0.082367,27.67,862,1 in 12
league_es,post-break (T>4997700),ESP - GET,HT/FT 1/2,HTFT,35.5,0.035963,27.67,862,1 in 27
league_es,post-break (T>4997700),GIR - ALV,Exact 5,ExactGoals,52.4,0.024362,27.66,862,1 in 41
league_es,post-break (T>4997700),VAL - SEV,HT CS 3-0,HTCS,50.0,0.025522,27.61,862,1 in 39
league_es,post-break (T>4997700),RSO - ELC,CS 0-3,CS,100.0,0.012761,27.61,862,1 in 78
league_es,post-break (T>4997700),OSA - RMA,HT/FT 1/X,HTFT,37.9,0.033643,27.51,862,1 in 29
league_es,post-break (T>4997700),GET - RAY,CS 0-4,CS,157.0,0.008121,27.49,862,1 in 123
league_es,post-break (T>4997700),ESP - RMA,CS 3-0,CS,157.0,0.008121,27.49,862,1 in 123
league_es,post-break (T>4997700),BAR - VIL,CS 6-0,CS,157.0,0.008121,27.49,862,1 in 123
league_es,post-break (T>4997700),BAR - RSO,CS 2-4,CS,275.0,0.004635,27.46,863,1 in 215
league_es,post-break (T>4997700),ALV - GET,HT CS 0-3,HTCS,110.0,0.011587,27.46,863,1 in 86
league_es,post-break (T>4997700),RSO - CEL,CS 2-3,CS,55.0,0.023175,27.46,863,1 in 43
league_es,post-break (T>4997700),OSA - GET,CS 3-3,CS,110.0,0.011587,27.46,863,1 in 86
league_es,post-break (T>4997700),ATM - GET,CS 5-1,CS,84.5,0.015081,27.44,862,1 in 66
league_es,post-break (T>4997700),OSA - CEL,HT CS 3-0,HTCS,91.5,0.013921,27.38,862,1 in 71
league_es,post-break (T>4997700),MAL - RSO,CS 4-0,CS,122.0,0.010441,27.38,862,1 in 95
league_es,post-break (T>4997700),RMA - ROV,HT/FT 2/X,HTFT,122.0,0.010441,27.38,862,1 in 95
league_es,post-break (T>4997700),ATH - ATM,CS 4-0,CS,122.0,0.010441,27.38,862,1 in 95
league_es,post-break (T>4997700),CEL - ALV,CS 0-3,CS,99.8,0.012761,27.35,862,1 in 78
league_es,post-break (T>4997700),OSA - VAL,HT CS 3-0,HTCS,78.4,0.016241,27.33,862,1 in 61
league_es,post-break (T>4997700),RSO - ALV,CS 2-4,CS,274.0,0.00464,27.15,862,1 in 215
league_es,post-break (T>4997700),RAY - ELC,HT CS 1-2,HTCS,27.4,0.046404,27.15,862,1 in 21
league_es,post-break (T>4997700),ROV - BET,CS 2-4,CS,84.3,0.015081,27.13,862,1 in 66
league_es,post-break (T>4997700),VIL - CEL,HT/FT 2/X,HTFT,24.9,0.051044,27.1,862,1 in 19
league_es,post-break (T>4997700),GET - VAL,CS 1-5,CS,365.0,0.00348,27.03,862,1 in 287
league_es,post-break (T>4997700),BAR - VIL,HT CS 3-0,HTCS,12.3,0.103248,27.0,862,1 in 9
league_es,post-break (T>4997700),ALV - ATH,CS 2-3,CS,42.1,0.030162,26.98,862,1 in 33
league_es,post-break (T>4997700),MAL - CEL,HT/FT 1/2,HTFT,34.2,0.037123,26.96,862,1 in 26
league_es,post-break (T>4997700),ALV - LEV,CS 2-0,CS,11.4,0.111369,26.96,862,1 in 8
league_es,post-break (T>4997700),RAY - VIL,HT CS 2-1,HTCS,35.3,0.035963,26.95,862,1 in 27
league_es,post-break (T>4997700),ALV - ELC,CS 2-3,CS,52.2,0.024306,26.88,864,1 in 41
league_es,post-break (T>4997700),BET - GET,CS 1-3,CS,64.3,0.019722,26.81,862,1 in 50
league_es,post-break (T>4997700),RMA - RSO,HT CS 1-2,HTCS,60.7,0.020882,26.75,862,1 in 47
league_es,post-break (T>4997700),ROV - ATM,CS 1-0,CS,16.3,0.077726,26.69,862,1 in 12
league_es,post-break (T>4997700),VAL - ELC,CS 0-4,CS,364.0,0.00348,26.68,862,1 in 287
league_es,post-break (T>4997700),VIL - RSO,HT CS 0-3,HTCS,182.0,0.006961,26.68,862,1 in 143
league_es,post-break (T>4997700),ALV - CEL,CS 4-1,CS,156.0,0.008121,26.68,862,1 in 123
league_es,post-break (T>4997700),SEV - RSO,HT/FT 1/2,HTFT,35.2,0.035963,26.59,862,1 in 27
league_es,post-break (T>4997700),RMA - ELC,HT/FT 2/1,HTFT,68.2,0.018561,26.59,862,1 in 53
league_es,post-break (T>4997700),ROV - CEL,CS 4-0,CS,182.0,0.006952,26.54,863,1 in 143
league_es,post-break (T>4997700),RMA - OSA,HT CS 1-2,HTCS,72.7,0.017401,26.51,862,1 in 57
league_es,post-break (T>4997700),VAL - ELC,CS 5-0,CS,109.0,0.011601,26.45,862,1 in 86
league_es,post-break (T>4997700),ATH - RMA,CS 1-4,CS,218.0,0.0058,26.45,862,1 in 172
league_es,post-break (T>4997700),ESP - ELC,CS 6-0,CS,1090.0,0.00116,26.45,862,1 in 862
league_es,post-break (T>4997700),ATH - CEL,CS 1-5,CS,1090.0,0.00116,26.45,862,1 in 862
league_es,post-break (T>4997700),SEV - CEL,CS 4-0,CS,109.0,0.011601,26.45,862,1 in 86
league_es,post-break (T>4997700),VAL - BAR,CS 0-5,CS,109.0,0.011601,26.45,862,1 in 86
league_es,post-break (T>4997700),RMA - CEL,HT/FT 1/X,HTFT,12.4,0.10197,26.44,863,1 in 9
league_es,post-break (T>4997700),ROV - ATM,CS 2-4,CS,83.8,0.015081,26.38,862,1 in 66
league_es,post-break (T>4997700),ATM - RAY,HT CS 0-2,HTCS,121.0,0.010441,26.33,862,1 in 95
league_es,post-break (T>4997700),GET - ATH,Exact 6,ExactGoals,36.3,0.034803,26.33,862,1 in 28
league_es,post-break (T>4997700),RMA - BET,CS 6-0,CS,121.0,0.010441,26.33,862,1 in 95
league_es,post-break (T>4997700),RSO - ESP,CS 1-5,CS,1090.0,0.001159,26.3,863,1 in 863
league_es,post-break (T>4997700),OSA - VAL,CS 3-0,CS,31.1,0.040603,26.28,862,1 in 24
league_es,post-break (T>4997700),ATM - CEL,HT/FT 1/2,HTFT,54.4,0.023202,26.22,862,1 in 43
league_es,post-break (T>4997700),ESP - RAY,CS 4-2,CS,136.0,0.009281,26.22,862,1 in 107
league_es,post-break (T>4997700),ROV - BET,CS 2-3,CS,34.0,0.037123,26.22,862,1 in 26
league_es,post-break (T>4997700),ALV - ATM,CS 1-5,CS,121.0,0.010429,26.19,863,1 in 95
league_es,post-break (T>4997700),VIL - ROV,CS 4-0,CS,22.2,0.056845,26.19,862,1 in 17
league_es,post-break (T>4997700),GET - BET,HT CS 2-1,HTCS,29.4,0.042923,26.19,862,1 in 23
league_es,post-break (T>4997700),ATM - BET,CS 3-2,CS,35.1,0.035921,26.08,863,1 in 27
league_es,post-break (T>4997700),ROV - CEL,CS 4-1,CS,136.0,0.00927,26.07,863,1 in 107
league_es,post-break (T>4997700),ESP - MAL,HT/FT 1/2,HTFT,34.0,0.03708,26.07,863,1 in 26
league_es,post-break (T>4997700),GET - BET,CS 1-5,CS,181.0,0.006961,25.99,862,1 in 143
league_es,post-break (T>4997700),GET - SEV,CS 4-1,CS,83.6,0.015064,25.93,863,1 in 66
league_es,post-break (T>4997700),ATM - GIR,HT CS 3-0,HTCS,15.5,0.081206,25.87,862,1 in 12
league_es,post-break (T>4997700),LEV - BET,CS 0-4,CS,43.4,0.029002,25.87,862,1 in 34
league_es,post-break (T>4997700),OSA - ESP,CS 2-2,CS,29.3,0.042923,25.77,862,1 in 23
league_es,post-break (T>4997700),ROV - ELC,CS 5-0,CS,271.0,0.00464,25.75,862,1 in 215
league_es,post-break (T>4997700),ESP - BET,HT CS 2-1,HTCS,30.1,0.041763,25.71,862,1 in 23
league_es,post-break (T>4997700),ALV - BAR,CS 3-2,CS,77.4,0.016241,25.71,862,1 in 61
league_es,post-break (T>4997700),RAY - ELC,HT CS 3-0,HTCS,51.5,0.024362,25.46,862,1 in 41
league_es,post-break (T>4997700),ALV - ELC,CS 0-3,CS,47.1,0.02662,25.38,864,1 in 37
league_es,post-break (T>4997700),MAL - ROV,HT CS 3-0,HTCS,60.1,0.020857,25.35,863,1 in 47
league_es,post-break (T>4997700),ELC - VAL,HT/FT X/1,HTFT,9.08,0.138051,25.35,862,1 in 7
league_es,post-break (T>4997700),LEV - BAR,HT CS 2-0,HTCS,72.1,0.017381,25.32,863,1 in 57
league_es,post-break (T>4997700),ATM - MAL,CS 0-4,CS,1080.0,0.00116,25.29,862,1 in 862
league_es,post-break (T>4997700),GIR - MAL,HT CS 0-3,HTCS,180.0,0.006961,25.29,862,1 in 143
league_es,post-break (T>4997700),BAR - ROV,CS 1-3,CS,180.0,0.006961,25.29,862,1 in 143
league_es,post-break (T>4997700),BAR - SEV,CS 0-2,CS,67.5,0.018561,25.29,862,1 in 53
league_es,post-break (T>4997700),ESP - ELC,CS 1-4,CS,120.0,0.010441,25.29,862,1 in 95
league_es,post-break (T>4997700),LEV - RAY,CS 4-2,CS,135.0,0.009281,25.29,862,1 in 107
league_es,post-break (T>4997700),BET - BAR,CS 0-5,CS,135.0,0.009281,25.29,862,1 in 107
league_es,post-break (T>4997700),MAL - GIR,CS 1-5,CS,360.0,0.00348,25.29,862,1 in 287
league_es,post-break (T>4997700),SEV - MAL,CS 2-3,CS,216.0,0.0058,25.29,862,1 in 172
league_es,post-break (T>4997700),ROV - ELC,CS 6-0,CS,1080.0,0.00116,25.29,862,1 in 862
league_es,post-break (T>4997700),RSO - ELC,CS 1-5,CS,1080.0,0.00116,25.29,862,1 in 862
league_es,post-break (T>4997700),SEV - VIL,CS 1-4,CS,60.1,0.020833,25.21,864,1 in 48
league_es,post-break (T>4997700),MAL - RAY,HT/FT 2/1,HTFT,34.8,0.035963,25.15,862,1 in 27
league_es,post-break (T>4997700),LEV - BAR,CS 2-0,CS,45.0,0.02781,25.14,863,1 in 35
league_es,post-break (T>4997700),ALV - ATM,CS 4-1,CS,360.0,0.003476,25.14,863,1 in 287
league_es,post-break (T>4997700),VAL - ROV,CS 6-0,CS,360.0,0.003476,25.14,863,1 in 287
league_es,post-break (T>4997700),GET - LEV,CS 2-3,CS,216.0,0.005794,25.14,863,1 in 172
league_es,post-break (T>4997700),RAY - GET,CS 1-4,CS,120.0,0.010429,25.14,863,1 in 95
league_es,post-break (T>4997700),CEL - RSO,CS 0-4,CS,154.0,0.008121,25.06,862,1 in 123
league_es,post-break (T>4997700),RAY - ATH,CS 3-3,CS,98.2,0.012731,25.02,864,1 in 78
league_es,post-break (T>4997700),BAR - GIR,CS 2-3,CS,89.8,0.013921,25.01,862,1 in 71
league_es,post-break (T>4997700),ATM - RSO,CS 1-3,CS,89.8,0.013921,25.01,862,1 in 71
league_es,post-break (T>4997700),GIR - RAY,CS 3-2,CS,37.2,0.033604,25.01,863,1 in 29
league_es,post-break (T>4997700),CEL - MAL,CS 1-5,CS,1080.0,0.001157,25.0,864,1 in 864
league_es,post-break (T>4997700),RMA - RAY,CS 2-4,CS,539.0,0.002317,24.91,863,1 in 431
league_es,post-break (T>4997700),RAY - BET,CS 1-5,CS,154.0,0.008111,24.91,863,1 in 123
league_es,post-break (T>4997700),ESP - CEL,HT/FT 1/X,HTFT,22.0,0.056779,24.91,863,1 in 17
league_es,post-break (T>4997700),ESP - VAL,HT/FT 1/X,HTFT,20.7,0.060325,24.87,862,1 in 16
league_es,post-break (T>4997700),MAL - CEL,Exact 5,ExactGoals,13.8,0.090487,24.87,862,1 in 11
league_es,post-break (T>4997700),SEV - BAR,CS 1-4,CS,59.8,0.020882,24.87,862,1 in 47
league_es,post-break (T>4997700),RAY - RMA,CS 1-5,CS,63.3,0.019722,24.84,862,1 in 50
league_es,post-break (T>4997700),VIL - OSA,HT CS 0-3,HTCS,538.0,0.00232,24.83,862,1 in 431
league_es,post-break (T>4997700),SEV - ELC,CS 4-1,CS,51.3,0.024334,24.83,863,1 in 41
league_es,post-break (T>4997700),ALV - GIR,CS 3-2,CS,48.9,0.025522,24.8,862,1 in 39
league_es,post-break (T>4997700),VAL - RAY,Over 4.5,OU,12.1,0.103129,24.79,863,1 in 9
league_es,post-break (T>4997700),ATM - BAR,Exact 6,ExactGoals,23.9,0.052204,24.77,862,1 in 19
league_es,post-break (T>4997700),ELC - VAL,CS 3-3,CS,89.6,0.013921,24.73,862,1 in 71
league_es,post-break (T>4997700),VIL - MAL,CS 1-4,CS,269.0,0.004635,24.68,863,1 in 215
league_es,post-break (T>4997700),BAR - ATH,Exact 0,ExactGoals,13.6,0.091647,24.64,862,1 in 10
league_es,post-break (T>4997700),BAR - ATH,CS 0-0,CS,13.6,0.091647,24.64,862,1 in 10
league_es,post-break (T>4997700),RAY - SEV,CS 2-4,CS,179.0,0.006961,24.59,862,1 in 143
league_es,post-break (T>4997700),ATM - LEV,CS 5-0,CS,53.7,0.023202,24.59,862,1 in 43
league_es,post-break (T>4997700),ATM - ROV,HT/FT 2/1,HTFT,71.6,0.017401,24.59,862,1 in 57
league_es,post-break (T>4997700),ATH - ROV,CS 5-0,CS,56.5,0.022042,24.54,862,1 in 45
league_es,post-break (T>4997700),GET - BAR,HT CS 0-3,HTCS,15.8,0.078795,24.5,863,1 in 12
league_es,post-break (T>4997700),VIL - BET,HT CS 3-0,HTCS,37.0,0.033643,24.48,862,1 in 29
league_es,post-break (T>4997700),MAL - GET,CS 2-3,CS,53.7,0.023175,24.45,863,1 in 43
league_es,post-break (T>4997700),VIL - RSO,HT CS 0-2,HTCS,27.5,0.045244,24.42,862,1 in 22
league_es,post-break (T>4997700),GIR - BET,CS 3-2,CS,42.9,0.029002,24.42,862,1 in 34
league_es,post-break (T>4997700),ROV - RSO,CS 1-3,CS,18.5,0.067207,24.33,863,1 in 14
league_es,post-break (T>4997700),OSA - GIR,CS 4-0,CS,89.3,0.013921,24.32,862,1 in 71
league_es,post-break (T>4997700),RSO - ELC,CS 1-3,CS,56.4,0.022042,24.32,862,1 in 45
league_es,post-break (T>4997700),GET - BAR,CS 1-5,CS,76.6,0.016222,24.26,863,1 in 61
league_es,post-break (T>4997700),RAY - ELC,HT CS 0-3,HTCS,153.0,0.008121,24.25,862,1 in 123
league_es,post-break (T>4997700),GET - CEL,CS 1-5,CS,357.0,0.00348,24.25,862,1 in 287
league_es,post-break (T>4997700),ALV - BAR,HT CS 2-1,HTCS,51.0,0.024362,24.25,862,1 in 41
league_es,post-break (T>4997700),ROV - SEV,CS 0-3,CS,30.6,0.040603,24.25,862,1 in 24
league_es,post-break (T>4997700),GIR - ALV,HT/FT 1/2,HTFT,71.4,0.017401,24.25,862,1 in 57
league_es,post-break (T>4997700),ROV - BET,HT CS 2-0,HTCS,35.7,0.034803,24.25,862,1 in 28
league_es,post-break (T>4997700),ELC - ROV,CS 3-3,CS,89.3,0.013905,24.17,863,1 in 71
league_es,post-break (T>4997700),GET - OSA,CS 1-4,CS,107.0,0.011601,24.13,862,1 in 86
league_es,post-break (T>4997700),MAL - ATH,CS 5-0,CS,1070.0,0.00116,24.13,862,1 in 862
league_es,post-break (T>4997700),ATH - GIR,CS 3-3,CS,107.0,0.011601,24.13,862,1 in 86
league_es,post-break (T>4997700),ROV - GIR,CS 1-5,CS,214.0,0.0058,24.13,862,1 in 172
league_es,post-break (T>4997700),ESP - ROV,Exact 6,ExactGoals,32.4,0.038283,24.04,862,1 in 26
league_es,post-break (T>4997700),GET - VIL,CS 3-0,CS,59.4,0.020882,24.04,862,1 in 47
league_es,post-break (T>4997700),ATM - MAL,CS 0-2,CS,50.9,0.024362,24.0,862,1 in 41
league_es,post-break (T>4997700),OSA - RSO,Exact 6,ExactGoals,33.4,0.037123,23.99,862,1 in 26
league_es,post-break (T>4997700),RSO - LEV,CS 1-5,CS,1070.0,0.001159,23.99,863,1 in 863
league_es,post-break (T>4997700),VAL - ATM,CS 3-3,CS,107.0,0.011587,23.99,863,1 in 86
league_es,post-break (T>4997700),BAR - ATM,CS 5-1,CS,153.0,0.008102,23.96,864,1 in 123
league_es,post-break (T>4997700),BAR - ATM,HT/FT X/2,HTFT,10.2,0.121528,23.96,864,1 in 8
league_es,post-break (T>4997700),CEL - MAL,Over 4.5,OU,10.6,0.116898,23.91,864,1 in 8
league_es,post-break (T>4997700),ELC - CEL,HT CS 3-0,HTCS,178.0,0.006961,23.9,862,1 in 143
league_es,post-break (T>4997700),VAL - LEV,CS 0-4,CS,356.0,0.00348,23.9,862,1 in 287
league_es,post-break (T>4997700),SEV - RAY,HT CS 0-3,HTCS,178.0,0.006961,23.9,862,1 in 143
league_es,post-break (T>4997700),BAR - VIL,HT/FT 2/X,HTFT,35.6,0.034803,23.9,862,1 in 28
league_es,post-break (T>4997700),RSO - ROV,CS 6-0,CS,267.0,0.00464,23.9,862,1 in 215
league_es,post-break (T>4997700),GET - ELC,CS 0-3,CS,59.3,0.020882,23.83,862,1 in 47
league_es,post-break (T>4997700),GET - SEV,HT CS 1-2,HTCS,27.4,0.045191,23.82,863,1 in 22
league_es,post-break (T>4997700),BET - GET,HT CS 1-2,HTCS,46.4,0.026682,23.81,862,1 in 37
league_es,post-break (T>4997700),VAL - ELC,CS 0-3,CS,88.9,0.013921,23.76,862,1 in 71
league_es,post-break (T>4997700),RSO - ESP,CS 2-4,CS,267.0,0.004635,23.75,863,1 in 215
league_es,post-break (T>4997700),GET - RSO,CS 3-0,CS,44.5,0.02781,23.75,863,1 in 35
league_es,post-break (T>4997700),BAR - ELC,CS 0-2,CS,96.9,0.012761,23.65,862,1 in 78
league_es,post-break (T>4997700),RSO - RAY,HT/FT 2/X,HTFT,29.6,0.041763,23.62,862,1 in 23
league_es,post-break (T>4997700),RSO - OSA,HT/FT 2/X,HTFT,28.8,0.042923,23.62,862,1 in 23
league_es,post-break (T>4997700),ATH - GIR,HT/FT 2/X,HTFT,33.3,0.037123,23.62,862,1 in 26
league_es,post-break (T>4997700),RMA - LEV,CS 6-0,CS,71.0,0.017401,23.55,862,1 in 57
league_es,post-break (T>4997700),SEV - MAL,Over 4.5,OU,46.3,0.026682,23.54,862,1 in 37
league_es,post-break (T>4997700),MAL - VIL,Exact 0,ExactGoals,11.7,0.105568,23.52,862,1 in 9
league_es,post-break (T>4997700),MAL - VIL,CS 0-0,CS,11.7,0.105568,23.52,862,1 in 9
league_es,post-break (T>4997700),SEV - VAL,CS 0-5,CS,533.0,0.002317,23.52,863,1 in 431
league_es,post-break (T>4997700),VAL - RSO,HT/FT 1/2,HTFT,32.3,0.038239,23.51,863,1 in 26
league_es,post-break (T>4997700),BAR - RSO,CS 2-3,CS,66.6,0.01854,23.48,863,1 in 53
league_es,post-break (T>4997700),MAL - ATM,CS 0-4,CS,36.7,0.033643,23.47,862,1 in 29
league_es,post-break (T>4997700),RSO - ATM,CS 0-5,CS,266.0,0.00464,23.43,862,1 in 215
league_es,post-break (T>4997700),VIL - LEV,HT CS 1-2,HTCS,53.2,0.023202,23.43,862,1 in 43
league_es,post-break (T>4997700),BET - LEV,CS 2-3,CS,76.0,0.016241,23.43,862,1 in 61
league_es,post-break (T>4997700),OSA - ROV,CS 2-4,CS,266.0,0.00464,23.43,862,1 in 215
league_es,post-break (T>4997700),ALV - OSA,CS 4-2,CS,152.0,0.008121,23.43,862,1 in 123
league_es,post-break (T>4997700),VAL - ATH,HT/FT 1/X,HTFT,21.3,0.057937,23.41,863,1 in 17
league_es,post-break (T>4997700),OSA - RAY,HT/FT 2/1,HTFT,70.9,0.017401,23.38,862,1 in 57
league_es,post-break (T>4997700),OSA - BAR,CS 3-2,CS,70.9,0.017401,23.38,862,1 in 57
league_es,post-break (T>4997700),RAY - BAR,CS 3-3,CS,88.6,0.013921,23.34,862,1 in 71
league_es,post-break (T>4997700),RAY - ESP,CS 0-4,CS,152.0,0.008111,23.29,863,1 in 123
league_es,post-break (T>4997700),ESP - ATH,CS 1-4,CS,42.5,0.029002,23.26,862,1 in 34
league_es,post-break (T>4997700),MAL - RMA,CS 1-5,CS,62.5,0.019722,23.26,862,1 in 50
league_es,post-break (T>4997700),CEL - RSO,CS 5-0,CS,354.0,0.00348,23.2,862,1 in 287
league_es,post-break (T>4997700),GIR - MAL,CS 5-1,CS,177.0,0.006961,23.2,862,1 in 143
league_es,post-break (T>4997700),OSA - ELC,HT/FT 2/1,HTFT,37.9,0.032483,23.11,862,1 in 30
league_es,post-break (T>4997700),VAL - MAL,CS 4-1,CS,75.8,0.016241,23.11,862,1 in 61
league_es,post-break (T>4997700),ELC - LEV,CS 4-0,CS,75.8,0.016241,23.11,862,1 in 61
league_es,post-break (T>4997700),RSO - ESP,CS 1-3,CS,55.9,0.022016,23.07,863,1 in 45
league_es,post-break (T>4997700),RMA - ESP,CS 0-1,CS,40.8,0.030162,23.06,862,1 in 33
league_es,post-break (T>4997700),RMA - RAY,CS 0-3,CS,354.0,0.003476,23.06,863,1 in 287
league_es,post-break (T>4997700),ALV - GIR,CS 0-4,CS,81.6,0.015081,23.06,862,1 in 66
league_es,post-break (T>4997700),RAY - GIR,CS 0-3,CS,27.2,0.045244,23.06,862,1 in 22
league_es,post-break (T>4997700),RSO - ATH,CS 1-5,CS,354.0,0.003476,23.06,863,1 in 287
league_es,post-break (T>4997700),VIL - SEV,HT/FT 2/1,HTFT,48.2,0.025522,23.02,862,1 in 39
league_es,post-break (T>4997700),ATM - ROV,Exact 5,ExactGoals,11.4,0.107889,22.99,862,1 in 9
league_es,post-break (T>4997700),RAY - BAR,Exact 6,ExactGoals,20.0,0.061485,22.97,862,1 in 16
league_es,post-break (T>4997700),BAR - GET,CS 1-4,CS,530.0,0.00232,22.97,862,1 in 431
league_es,post-break (T>4997700),MAL - ATM,CS 3-3,CS,106.0,0.011601,22.97,862,1 in 86
league_es,post-break (T>4997700),ALV - OSA,CS 3-3,CS,106.0,0.011601,22.97,862,1 in 86
league_es,post-break (T>4997700),GET - VAL,CS 4-0,CS,106.0,0.011601,22.97,862,1 in 86
league_es,post-break (T>4997700),RSO - LEV,CS 0-2,CS,31.2,0.039397,22.92,863,1 in 25
league_es,post-break (T>4997700),RAY - MAL,CS 4-0,CS,96.3,0.012761,22.89,862,1 in 78
league_es,post-break (T>4997700),RMA - ROV,HT CS 1-2,HTCS,66.2,0.018561,22.88,862,1 in 53
league_es,post-break (T>4997700),RMA - RAY,HT CS 0-1,HTCS,27.9,0.044032,22.85,863,1 in 22
